"cod","mun","total","hombres","mujeres","date"
22247,"Viacamp y Litera",33,22,11,1998
22247,"Viacamp y Litera",29,20,9,1999
22247,"Viacamp y Litera",30,20,10,2000
22247,"Viacamp y Litera",30,20,10,2001
22247,"Viacamp y Litera",28,18,10,2002
22247,"Viacamp y Litera",28,18,10,2003
22247,"Viacamp y Litera",26,17,9,2004
22247,"Viacamp y Litera",26,17,9,2005
22247,"Viacamp y Litera",25,16,9,2006
22247,"Viacamp y Litera",25,16,9,2007
22247,"Viacamp y Litera",27,17,10,2008
22247,"Viacamp y Litera",50,33,17,2009
22247,"Viacamp y Litera",48,32,16,2010
22247,"Viacamp y Litera",48,31,17,2011
22247,"Viacamp y Litera",51,33,18,2012
22247,"Viacamp y Litera",43,25,18,2013
