"cod","mun","total","hombres","mujeres","date"
22176,"Peraltilla",171,92,79,1998
22176,"Peraltilla",175,95,80,1999
22176,"Peraltilla",169,91,78,2000
22176,"Peraltilla",169,90,79,2001
22176,"Peraltilla",176,95,81,2002
22176,"Peraltilla",180,97,83,2003
22176,"Peraltilla",181,99,82,2004
22176,"Peraltilla",177,97,80,2005
22176,"Peraltilla",181,98,83,2006
22176,"Peraltilla",184,99,85,2007
22176,"Peraltilla",200,104,96,2008
22176,"Peraltilla",198,103,95,2009
22176,"Peraltilla",200,105,95,2010
22176,"Peraltilla",212,110,102,2011
22176,"Peraltilla",202,105,97,2012
22176,"Peraltilla",201,102,99,2013
