"cod","mun","total","hombres","mujeres","date"
44192,"Puebla de Valverde (La)",488,254,234,1998
44192,"Puebla de Valverde (La)",490,261,229,1999
44192,"Puebla de Valverde (La)",489,268,221,2000
44192,"Puebla de Valverde (La)",500,273,227,2001
44192,"Puebla de Valverde (La)",504,280,224,2002
44192,"Puebla de Valverde (La)",504,278,226,2003
44192,"Puebla de Valverde (La)",508,280,228,2004
44192,"Puebla de Valverde (La)",551,305,246,2005
44192,"Puebla de Valverde (La)",538,297,241,2006
44192,"Puebla de Valverde (La)",544,301,243,2007
44192,"Puebla de Valverde (La)",540,301,239,2008
44192,"Puebla de Valverde (La)",569,317,252,2009
44192,"Puebla de Valverde (La)",571,322,249,2010
44192,"Puebla de Valverde (La)",552,319,233,2011
44192,"Puebla de Valverde (La)",550,316,234,2012
44192,"Puebla de Valverde (La)",547,307,240,2013
