"cod","mun","total","hombres","mujeres","date"
22908,"Hoz y Costean",268,143,125,1998
22908,"Hoz y Costean",267,142,125,1999
22908,"Hoz y Costean",224,127,97,2000
22908,"Hoz y Costean",229,131,98,2001
22908,"Hoz y Costean",220,124,96,2002
22908,"Hoz y Costean",229,125,104,2003
22908,"Hoz y Costean",230,128,102,2004
22908,"Hoz y Costean",233,129,104,2005
22908,"Hoz y Costeán",223,123,100,2006
22908,"Hoz y Costean",236,130,106,2007
22908,"Hoz y Costean",222,121,101,2008
22908,"Hoz y Costean",211,118,93,2009
22908,"Hoz y Costean",205,113,92,2010
22908,"Hoz y Costean",208,117,91,2011
22908,"Hoz y Costean",204,115,89,2012
22908,"Hoz y Costean",190,110,80,2013
