"cod","mun","total","hombres","mujeres","date"
44260,"Villarluengo",205,114,91,1998
44260,"Villarluengo",191,110,81,1999
44260,"Villarluengo",201,116,85,2000
44260,"Villarluengo",200,115,85,2001
44260,"Villarluengo",207,121,86,2002
44260,"Villarluengo",213,125,88,2003
44260,"Villarluengo",212,122,90,2004
44260,"Villarluengo",212,122,90,2005
44260,"Villarluengo",207,121,86,2006
44260,"Villarluengo",204,118,86,2007
44260,"Villarluengo",213,121,92,2008
44260,"Villarluengo",191,109,82,2009
44260,"Villarluengo",188,110,78,2010
44260,"Villarluengo",194,110,84,2011
44260,"Villarluengo",200,116,84,2012
44260,"Villarluengo",195,113,82,2013
