"cod","mun","total","hombres","mujeres","date"
50102,"Fabara",1239,654,585,1998
50102,"Fabara",1225,648,577,1999
50102,"Fabara",1218,637,581,2000
50102,"Fabara",1227,644,583,2001
50102,"Fabara",1246,668,578,2002
50102,"Fabara",1198,642,556,2003
50102,"Fabara",1195,636,559,2004
50102,"Fabara",1173,625,548,2005
50102,"Fabara",1221,663,558,2006
50102,"Fabara",1230,663,567,2007
50102,"Fabara",1228,658,570,2008
50102,"Fabara",1225,661,564,2009
50102,"Fabara",1255,679,576,2010
50102,"Fabara",1263,687,576,2011
50102,"Fabara",1255,686,569,2012
50102,"Fabara",1276,694,582,2013
