"cod","mun","total","hombres","mujeres","date"
22094,"Chalamera",166,94,72,1998
22094,"Chalamera",164,92,72,1999
22094,"Chalamera",159,90,69,2000
22094,"Chalamera",153,85,68,2001
22094,"Chalamera",151,84,67,2002
22094,"Chalamera",148,83,65,2003
22094,"Chalamera",153,86,67,2004
22094,"Chalamera",147,81,66,2005
22094,"Chalamera",144,79,65,2006
22094,"Chalamera",143,77,66,2007
22094,"Chalamera",138,73,65,2008
22094,"Chalamera",135,73,62,2009
22094,"Chalamera",128,67,61,2010
22094,"Chalamera",122,62,60,2011
22094,"Chalamera",115,60,55,2012
22094,"Chalamera",113,58,55,2013
