"cod","mun","total","hombres","mujeres","date"
50193,"Nuez de Ebro",563,298,265,1998
50193,"Nuez de Ebro",574,301,273,1999
50193,"Nuez de Ebro",592,313,279,2000
50193,"Nuez de Ebro",599,315,284,2001
50193,"Nuez de Ebro",607,318,289,2002
50193,"Nuez de Ebro",619,320,299,2003
50193,"Nuez de Ebro",627,323,304,2004
50193,"Nuez de Ebro",646,329,317,2005
50193,"Nuez de Ebro",699,359,340,2006
50193,"Nuez de Ebro",731,370,361,2007
50193,"Nuez de Ebro",754,386,368,2008
50193,"Nuez de Ebro",758,390,368,2009
50193,"Nuez de Ebro",801,413,388,2010
50193,"Nuez de Ebro",837,433,404,2011
50193,"Nuez de Ebro",843,428,415,2012
50193,"Nuez de Ebro",863,437,426,2013
