"cod","mun","total","hombres","mujeres","date"
44003,"Aguatón",26,10,16,1998
44003,"Aguatón",26,10,16,1999
44003,"Aguatón",24,10,14,2000
44003,"Aguatón",25,11,14,2001
44003,"Aguatón",26,11,15,2002
44003,"Aguatón",26,11,15,2003
44003,"Aguatón",24,10,14,2004
44003,"Aguatón",23,9,14,2005
44003,"Aguatón",24,10,14,2006
44003,"Aguatón",21,9,12,2007
44003,"Aguatón",21,9,12,2008
44003,"Aguatón",21,10,11,2009
44003,"Aguatón",21,10,11,2010
44003,"Aguatón",20,9,11,2011
44003,"Aguatón",20,8,12,2012
44003,"Aguatón",19,8,11,2013
