"cod","mun","total","hombres","mujeres","date"
50250,"Talamantes",68,37,31,1998
50250,"Talamantes",68,40,28,1999
50250,"Talamantes",70,42,28,2000
50250,"Talamantes",64,38,26,2001
50250,"Talamantes",61,35,26,2002
50250,"Talamantes",59,35,24,2003
50250,"Talamantes",65,36,29,2004
50250,"Talamantes",61,33,28,2005
50250,"Talamantes",65,35,30,2006
50250,"Talamantes",66,36,30,2007
50250,"Talamantes",65,36,29,2008
50250,"Talamantes",62,33,29,2009
50250,"Talamantes",61,31,30,2010
50250,"Talamantes",57,26,31,2011
50250,"Talamantes",60,29,31,2012
50250,"Talamantes",60,27,33,2013
