"cod","mun","total","hombres","mujeres","date"
22905,"Lupiñén-Ortilla",360,195,165,1998
22905,"Lupiñén-Ortilla",363,194,169,1999
22905,"Lupiñén-Ortilla",359,191,168,2000
22905,"Lupiñén-Ortilla",355,188,167,2001
22905,"Lupiñén-Ortilla",345,182,163,2002
22905,"Lupiñén-Ortilla",348,188,160,2003
22905,"Lupiñén-Ortilla",346,188,158,2004
22905,"Lupiñén-Ortilla",343,189,154,2005
22905,"Lupiñén-Ortilla",350,190,160,2006
22905,"Lupiñén-Ortilla",358,188,170,2007
22905,"Lupiñén-Ortilla",368,193,175,2008
22905,"Lupiñén-Ortilla",387,202,185,2009
22905,"Lupiñén-Ortilla",397,205,192,2010
22905,"Lupiñén-Ortilla",389,200,189,2011
22905,"Lupiñén-Ortilla",378,190,188,2012
22905,"Lupiñén-Ortilla",374,189,185,2013
