"cod","mun","total","hombres","mujeres","date"
44196,"Riodeva",228,111,117,1998
44196,"Riodeva",229,111,118,1999
44196,"Riodeva",218,104,114,2000
44196,"Riodeva",211,99,112,2001
44196,"Riodeva",203,95,108,2002
44196,"Riodeva",186,86,100,2003
44196,"Riodeva",191,91,100,2004
44196,"Riodeva",182,86,96,2005
44196,"Riodeva",201,96,105,2006
44196,"Riodeva",186,88,98,2007
44196,"Riodeva",198,97,101,2008
44196,"Riodeva",199,100,99,2009
44196,"Riodeva",180,86,94,2010
44196,"Riodeva",176,85,91,2011
44196,"Riodeva",173,86,87,2012
44196,"Riodeva",165,83,82,2013
