"cod","mun","total","hombres","mujeres","date"
44017,"Aliaga",422,224,198,1998
44017,"Aliaga",421,224,197,1999
44017,"Aliaga",393,208,185,2000
44017,"Aliaga",374,198,176,2001
44017,"Aliaga",403,218,185,2002
44017,"Aliaga",389,215,174,2003
44017,"Aliaga",389,218,171,2004
44017,"Aliaga",399,220,179,2005
44017,"Aliaga",409,227,182,2006
44017,"Aliaga",422,234,188,2007
44017,"Aliaga",415,232,183,2008
44017,"Aliaga",384,210,174,2009
44017,"Aliaga",381,209,172,2010
44017,"Aliaga",382,214,168,2011
44017,"Aliaga",366,207,159,2012
44017,"Aliaga",361,201,160,2013
