"cod","mun","total","hombres","mujeres","date"
44099,"Escucha",1146,611,535,1998
44099,"Escucha",1121,596,525,1999
44099,"Escucha",1103,583,520,2000
44099,"Escucha",1102,593,509,2001
44099,"Escucha",1094,604,490,2002
44099,"Escucha",1101,609,492,2003
44099,"Escucha",1099,611,488,2004
44099,"Escucha",1097,609,488,2005
44099,"Escucha",1104,622,482,2006
44099,"Escucha",1073,596,477,2007
44099,"Escucha",1034,578,456,2008
44099,"Escucha",1003,567,436,2009
44099,"Escucha",1015,579,436,2010
44099,"Escucha",1019,574,445,2011
44099,"Escucha",995,553,442,2012
44099,"Escucha",1003,556,447,2013
