"cod","mun","total","hombres","mujeres","date"
50028,"Anento",74,46,28,1998
50028,"Anento",102,62,40,1999
50028,"Anento",107,66,41,2000
50028,"Anento",110,73,37,2001
50028,"Anento",117,77,40,2002
50028,"Anento",213,134,79,2003
50028,"Anento",198,125,73,2004
50028,"Anento",176,115,61,2005
50028,"Anento",157,103,54,2006
50028,"Anento",153,91,62,2007
50028,"Anento",138,81,57,2008
50028,"Anento",135,76,59,2009
50028,"Anento",136,79,57,2010
50028,"Anento",133,79,54,2011
50028,"Anento",126,72,54,2012
50028,"Anento",108,68,40,2013
