"cod","mun","total","hombres","mujeres","date"
44164,"Nogueras",22,16,6,1998
44164,"Nogueras",21,15,6,1999
44164,"Nogueras",20,15,5,2000
44164,"Nogueras",18,13,5,2001
44164,"Nogueras",18,13,5,2002
44164,"Nogueras",19,14,5,2003
44164,"Nogueras",18,14,4,2004
44164,"Nogueras",29,22,7,2005
44164,"Nogueras",32,25,7,2006
44164,"Nogueras",32,25,7,2007
44164,"Nogueras",31,24,7,2008
44164,"Nogueras",34,26,8,2009
44164,"Nogueras",35,28,7,2010
44164,"Nogueras",36,26,10,2011
44164,"Nogueras",31,23,8,2012
44164,"Nogueras",30,22,8,2013
