"cod","mun","total","hombres","mujeres","date"
50257,"Torralba de Ribota",230,129,101,1998
50257,"Torralba de Ribota",229,125,104,1999
50257,"Torralba de Ribota",220,120,100,2000
50257,"Torralba de Ribota",211,113,98,2001
50257,"Torralba de Ribota",198,107,91,2002
50257,"Torralba de Ribota",196,107,89,2003
50257,"Torralba de Ribota",189,101,88,2004
50257,"Torralba de Ribota",192,103,89,2005
50257,"Torralba de Ribota",191,100,91,2006
50257,"Torralba de Ribota",187,101,86,2007
50257,"Torralba de Ribota",190,102,88,2008
50257,"Torralba de Ribota",200,111,89,2009
50257,"Torralba de Ribota",198,109,89,2010
50257,"Torralba de Ribota",202,112,90,2011
50257,"Torralba de Ribota",205,114,91,2012
50257,"Torralba de Ribota",203,111,92,2013
