"cod","mun","total","hombres","mujeres","date"
50255,"Tobed",285,140,145,1998
50255,"Tobed",278,138,140,1999
50255,"Tobed",281,142,139,2000
50255,"Tobed",275,145,130,2001
50255,"Tobed",259,134,125,2002
50255,"Tobed",251,127,124,2003
50255,"Tobed",250,125,125,2004
50255,"Tobed",252,129,123,2005
50255,"Tobed",251,129,122,2006
50255,"Tobed",276,139,137,2007
50255,"Tobed",259,130,129,2008
50255,"Tobed",238,118,120,2009
50255,"Tobed",256,123,133,2010
50255,"Tobed",250,118,132,2011
50255,"Tobed",230,108,122,2012
50255,"Tobed",236,117,119,2013
