"cod","mun","total","hombres","mujeres","date"
44108,"Fresneda (La)",418,213,205,1998
44108,"Fresneda (La)",438,224,214,1999
44108,"Fresneda (La)",416,217,199,2000
44108,"Fresneda (La)",404,211,193,2001
44108,"Fresneda (La)",402,214,188,2002
44108,"Fresneda (La)",451,249,202,2003
44108,"Fresneda (La)",451,251,200,2004
44108,"Fresneda (La)",477,269,208,2005
44108,"Fresneda (La)",462,261,201,2006
44108,"Fresneda (La)",472,270,202,2007
44108,"Fresneda (La)",490,277,213,2008
44108,"Fresneda (La)",501,278,223,2009
44108,"Fresneda (La)",511,282,229,2010
44108,"Fresneda (La)",499,275,224,2011
44108,"Fresneda (La)",486,271,215,2012
44108,"Fresneda (La)",495,279,216,2013
