"cod","mun","total","hombres","mujeres","date"
44137,"Linares de Mora",307,171,136,1998
44137,"Linares de Mora",302,168,134,1999
44137,"Linares de Mora",294,164,130,2000
44137,"Linares de Mora",289,162,127,2001
44137,"Linares de Mora",311,175,136,2002
44137,"Linares de Mora",323,184,139,2003
44137,"Linares de Mora",329,193,136,2004
44137,"Linares de Mora",320,191,129,2005
44137,"Linares de Mora",307,184,123,2006
44137,"Linares de Mora",309,185,124,2007
44137,"Linares de Mora",324,198,126,2008
44137,"Linares de Mora",328,195,133,2009
44137,"Linares de Mora",313,186,127,2010
44137,"Linares de Mora",300,172,128,2011
44137,"Linares de Mora",296,170,126,2012
44137,"Linares de Mora",276,158,118,2013
