"cod","mun","total","hombres","mujeres","date"
22096,"Chimillas",177,96,81,1998
22096,"Chimillas",176,96,80,1999
22096,"Chimillas",186,100,86,2000
22096,"Chimillas",197,103,94,2001
22096,"Chimillas",223,116,107,2002
22096,"Chimillas",246,128,118,2003
22096,"Chimillas",279,144,135,2004
22096,"Chimillas",304,156,148,2005
22096,"Chimillas",340,170,170,2006
22096,"Chimillas",359,176,183,2007
22096,"Chimillas",356,173,183,2008
22096,"Chimillas",341,167,174,2009
22096,"Chimillas",359,173,186,2010
22096,"Chimillas",358,181,177,2011
22096,"Chimillas",370,186,184,2012
22096,"Chimillas",374,189,185,2013
