"cod","mun","total","hombres","mujeres","date"
44181,"Peralejos",96,50,46,1998
44181,"Peralejos",94,48,46,1999
44181,"Peralejos",93,48,45,2000
44181,"Peralejos",88,44,44,2001
44181,"Peralejos",86,42,44,2002
44181,"Peralejos",82,41,41,2003
44181,"Peralejos",85,45,40,2004
44181,"Peralejos",83,45,38,2005
44181,"Peralejos",84,43,41,2006
44181,"Peralejos",93,50,43,2007
44181,"Peralejos",83,44,39,2008
44181,"Peralejos",79,41,38,2009
44181,"Peralejos",78,39,39,2010
44181,"Peralejos",84,42,42,2011
44181,"Peralejos",83,41,42,2012
44181,"Peralejos",90,43,47,2013
