"cod","mun","total","hombres","mujeres","date"
22253,"Yésero",61,33,28,1998
22253,"Yésero",77,41,36,1999
22253,"Yésero",76,40,36,2000
22253,"Yésero",83,45,38,2001
22253,"Yésero",79,46,33,2002
22253,"Yésero",78,49,29,2003
22253,"Yésero",77,48,29,2004
22253,"Yésero",80,49,31,2005
22253,"Yésero",80,49,31,2006
22253,"Yésero",77,47,30,2007
22253,"Yésero",77,47,30,2008
22253,"Yésero",77,46,31,2009
22253,"Yésero",71,43,28,2010
22253,"Yésero",69,43,26,2011
22253,"Yésero",67,42,25,2012
22253,"Yésero",63,39,24,2013
