"cod","mun","total","hombres","mujeres","date"
50261,"Torrellas",321,160,161,1998
50261,"Torrellas",317,162,155,1999
50261,"Torrellas",305,154,151,2000
50261,"Torrellas",303,153,150,2001
50261,"Torrellas",304,156,148,2002
50261,"Torrellas",307,163,144,2003
50261,"Torrellas",312,173,139,2004
50261,"Torrellas",311,174,137,2005
50261,"Torrellas",304,168,136,2006
50261,"Torrellas",315,173,142,2007
50261,"Torrellas",304,163,141,2008
50261,"Torrellas",301,160,141,2009
50261,"Torrellas",293,152,141,2010
50261,"Torrellas",296,157,139,2011
50261,"Torrellas",290,157,133,2012
50261,"Torrellas",287,154,133,2013
