"cod","mun","total","hombres","mujeres","date"
50175,"Morata de Jalón",1546,768,778,1998
50175,"Morata de Jalón",1574,780,794,1999
50175,"Morata de Jalón",1540,764,776,2000
50175,"Morata de Jalón",1516,752,764,2001
50175,"Morata de Jalón",1494,740,754,2002
50175,"Morata de Jalón",1422,696,726,2003
50175,"Morata de Jalón",1393,690,703,2004
50175,"Morata de Jalón",1417,701,716,2005
50175,"Morata de Jalón",1385,686,699,2006
50175,"Morata de Jalón",1379,673,706,2007
50175,"Morata de Jalón",1354,661,693,2008
50175,"Morata de Jalón",1360,666,694,2009
50175,"Morata de Jalón",1352,667,685,2010
50175,"Morata de Jalón",1314,645,669,2011
50175,"Morata de Jalón",1266,621,645,2012
50175,"Morata de Jalón",1259,624,635,2013
