"cod","mun","total","hombres","mujeres","date"
44103,"Formiche Alto",196,108,88,1998
44103,"Formiche Alto",199,106,93,1999
44103,"Formiche Alto",199,104,95,2000
44103,"Formiche Alto",199,106,93,2001
44103,"Formiche Alto",204,107,97,2002
44103,"Formiche Alto",197,102,95,2003
44103,"Formiche Alto",191,98,93,2004
44103,"Formiche Alto",202,103,99,2005
44103,"Formiche Alto",203,102,101,2006
44103,"Formiche Alto",190,97,93,2007
44103,"Formiche Alto",195,105,90,2008
44103,"Formiche Alto",195,105,90,2009
44103,"Formiche Alto",190,103,87,2010
44103,"Formiche Alto",181,101,80,2011
44103,"Formiche Alto",175,94,81,2012
44103,"Formiche Alto",170,92,78,2013
