"cod","mun","total","hombres","mujeres","date"
44004,"Aguaviva",622,309,313,1998
44004,"Aguaviva",611,300,311,1999
44004,"Aguaviva",592,290,302,2000
44004,"Aguaviva",651,317,334,2001
44004,"Aguaviva",689,340,349,2002
44004,"Aguaviva",675,338,337,2003
44004,"Aguaviva",670,336,334,2004
44004,"Aguaviva",701,356,345,2005
44004,"Aguaviva",691,346,345,2006
44004,"Aguaviva",703,354,349,2007
44004,"Aguaviva",718,367,351,2008
44004,"Aguaviva",713,371,342,2009
44004,"Aguaviva",693,356,337,2010
44004,"Aguaviva",693,349,344,2011
44004,"Aguaviva",660,335,325,2012
44004,"Aguaviva",654,333,321,2013
