"cod","mun","total","hombres","mujeres","date"
50293,"Villarroya de la Sierra",708,363,345,1998
50293,"Villarroya de la Sierra",690,356,334,1999
50293,"Villarroya de la Sierra",683,348,335,2000
50293,"Villarroya de la Sierra",668,342,326,2001
50293,"Villarroya de la Sierra",648,333,315,2002
50293,"Villarroya de la Sierra",632,327,305,2003
50293,"Villarroya de la Sierra",622,321,301,2004
50293,"Villarroya de la Sierra",624,317,307,2005
50293,"Villarroya de la Sierra",611,313,298,2006
50293,"Villarroya de la Sierra",600,309,291,2007
50293,"Villarroya de la Sierra",609,319,290,2008
50293,"Villarroya de la Sierra",585,308,277,2009
50293,"Villarroya de la Sierra",565,297,268,2010
50293,"Villarroya de la Sierra",575,298,277,2011
50293,"Villarroya de la Sierra",553,286,267,2012
50293,"Villarroya de la Sierra",535,281,254,2013
