"cod","mun","total","hombres","mujeres","date"
50069,"Calcena",95,51,44,1998
50069,"Calcena",93,51,42,1999
50069,"Calcena",90,48,42,2000
50069,"Calcena",87,46,41,2001
50069,"Calcena",76,40,36,2002
50069,"Calcena",71,37,34,2003
50069,"Calcena",69,36,33,2004
50069,"Calcena",66,35,31,2005
50069,"Calcena",61,31,30,2006
50069,"Calcena",54,28,26,2007
50069,"Calcena",52,27,25,2008
50069,"Calcena",50,26,24,2009
50069,"Calcena",68,37,31,2010
50069,"Calcena",70,40,30,2011
50069,"Calcena",65,38,27,2012
50069,"Calcena",81,49,32,2013
