"cod","mun","total","hombres","mujeres","date"
44077,"Cerollera (La)",84,45,39,1998
44077,"Cerollera (La)",92,49,43,1999
44077,"Cerollera (La)",111,62,49,2000
44077,"Cerollera (La)",120,66,54,2001
44077,"Cerollera (La)",128,69,59,2002
44077,"Cerollera (La)",116,65,51,2003
44077,"Cerollera (La)",122,69,53,2004
44077,"Cerollera (La)",125,66,59,2005
44077,"Cerollera (La)",121,63,58,2006
44077,"Cerollera (La)",124,70,54,2007
44077,"Cerollera (La)",125,69,56,2008
44077,"Cerollera (La)",121,68,53,2009
44077,"Cerollera (La)",113,67,46,2010
44077,"Cerollera (La)",103,62,41,2011
44077,"Cerollera (La)",116,70,46,2012
44077,"Cerollera (La)",104,62,42,2013
