"cod","mun","total","hombres","mujeres","date"
22117,"Graus",3232,1633,1599,1998
22117,"Graus",3255,1644,1611,1999
22117,"Graus",3199,1612,1587,2000
22117,"Graus",3194,1611,1583,2001
22117,"Graus",3185,1602,1583,2002
22117,"Graus",3266,1646,1620,2003
22117,"Graus",3356,1712,1644,2004
22117,"Graus",3424,1757,1667,2005
22117,"Graus",3472,1784,1688,2006
22117,"Graus",3472,1787,1685,2007
22117,"Graus",3605,1869,1736,2008
22117,"Graus",3665,1892,1773,2009
22117,"Graus",3700,1910,1790,2010
22117,"Graus",3697,1907,1790,2011
22117,"Graus",3595,1847,1748,2012
22117,"Graus",3513,1805,1708,2013
