"cod","mun","total","hombres","mujeres","date"
50216,"Pozuelo de Aragón",350,192,158,1998
50216,"Pozuelo de Aragón",347,190,157,1999
50216,"Pozuelo de Aragón",339,186,153,2000
50216,"Pozuelo de Aragón",338,187,151,2001
50216,"Pozuelo de Aragón",324,177,147,2002
50216,"Pozuelo de Aragón",347,191,156,2003
50216,"Pozuelo de Aragón",338,185,153,2004
50216,"Pozuelo de Aragón",338,185,153,2005
50216,"Pozuelo de Aragón",331,180,151,2006
50216,"Pozuelo de Aragón",334,179,155,2007
50216,"Pozuelo de Aragón",338,180,158,2008
50216,"Pozuelo de Aragón",341,184,157,2009
50216,"Pozuelo de Aragón",342,184,158,2010
50216,"Pozuelo de Aragón",340,185,155,2011
50216,"Pozuelo de Aragón",327,178,149,2012
50216,"Pozuelo de Aragón",318,174,144,2013
