"cod","mun","total","hombres","mujeres","date"
50084,"Clarés de Ribota",99,52,47,1998
50084,"Clarés de Ribota",102,53,49,1999
50084,"Clarés de Ribota",107,56,51,2000
50084,"Clarés de Ribota",111,58,53,2001
50084,"Clarés de Ribota",107,55,52,2002
50084,"Clarés de Ribota",102,54,48,2003
50084,"Clarés de Ribota",101,53,48,2004
50084,"Clarés de Ribota",106,57,49,2005
50084,"Clarés de Ribota",102,56,46,2006
50084,"Clarés de Ribota",100,54,46,2007
50084,"Clarés de Ribota",92,50,42,2008
50084,"Clarés de Ribota",93,51,42,2009
50084,"Clarés de Ribota",101,57,44,2010
50084,"Clarés de Ribota",97,55,42,2011
50084,"Clarés de Ribota",89,51,38,2012
50084,"Clarés de Ribota",84,49,35,2013
