"cod","mun","total","hombres","mujeres","date"
44235,"Tramacastilla",135,63,72,1998
44235,"Tramacastilla",132,62,70,1999
44235,"Tramacastilla",124,58,66,2000
44235,"Tramacastilla",120,58,62,2001
44235,"Tramacastilla",130,62,68,2002
44235,"Tramacastilla",128,63,65,2003
44235,"Tramacastilla",133,66,67,2004
44235,"Tramacastilla",130,65,65,2005
44235,"Tramacastilla",125,62,63,2006
44235,"Tramacastilla",129,64,65,2007
44235,"Tramacastilla",122,62,60,2008
44235,"Tramacastilla",113,56,57,2009
44235,"Tramacastilla",107,53,54,2010
44235,"Tramacastilla",118,58,60,2011
44235,"Tramacastilla",125,60,65,2012
44235,"Tramacastilla",114,52,62,2013
