"cod","mun","total","hombres","mujeres","date"
22008,"Albalatillo",270,136,134,1998
22008,"Albalatillo",261,129,132,1999
22008,"Albalatillo",258,128,130,2000
22008,"Albalatillo",254,127,127,2001
22008,"Albalatillo",251,129,122,2002
22008,"Albalatillo",243,122,121,2003
22008,"Albalatillo",253,128,125,2004
22008,"Albalatillo",265,135,130,2005
22008,"Albalatillo",255,137,118,2006
22008,"Albalatillo",265,140,125,2007
22008,"Albalatillo",248,127,121,2008
22008,"Albalatillo",234,119,115,2009
22008,"Albalatillo",243,124,119,2010
22008,"Albalatillo",237,122,115,2011
22008,"Albalatillo",224,117,107,2012
22008,"Albalatillo",209,113,96,2013
