"cod","mun","total","hombres","mujeres","date"
50287,"Villalengua",434,229,205,1998
50287,"Villalengua",433,226,207,1999
50287,"Villalengua",428,225,203,2000
50287,"Villalengua",430,226,204,2001
50287,"Villalengua",417,218,199,2002
50287,"Villalengua",402,208,194,2003
50287,"Villalengua",395,203,192,2004
50287,"Villalengua",396,201,195,2005
50287,"Villalengua",378,195,183,2006
50287,"Villalengua",389,199,190,2007
50287,"Villalengua",387,198,189,2008
50287,"Villalengua",387,199,188,2009
50287,"Villalengua",391,201,190,2010
50287,"Villalengua",390,203,187,2011
50287,"Villalengua",386,205,181,2012
50287,"Villalengua",376,200,176,2013
