"cod","mun","total","hombres","mujeres","date"
50229,"Ruesca",92,47,45,1998
50229,"Ruesca",92,47,45,1999
50229,"Ruesca",89,46,43,2000
50229,"Ruesca",89,46,43,2001
50229,"Ruesca",88,44,44,2002
50229,"Ruesca",87,44,43,2003
50229,"Ruesca",86,44,42,2004
50229,"Ruesca",86,45,41,2005
50229,"Ruesca",82,42,40,2006
50229,"Ruesca",82,43,39,2007
50229,"Ruesca",78,41,37,2008
50229,"Ruesca",80,42,38,2009
50229,"Ruesca",75,40,35,2010
50229,"Ruesca",80,41,39,2011
50229,"Ruesca",75,39,36,2012
50229,"Ruesca",76,40,36,2013
