"cod","mun","total","hombres","mujeres","date"
22076,"Canal de Berdún",433,239,194,1998
22076,"Canal de Berdún",437,238,199,1999
22076,"Canal de Berdún",434,238,196,2000
22076,"Canal de Berdún",428,235,193,2001
22076,"Canal de Berdún",423,234,189,2002
22076,"Canal de Berdún",402,222,180,2003
22076,"Canal de Berdún",401,216,185,2004
22076,"Canal de Berdún",414,228,186,2005
22076,"Canal de Berdún",416,232,184,2006
22076,"Canal de Berdún",417,228,189,2007
22076,"Canal de Berdún",412,221,191,2008
22076,"Canal de Berdún",401,219,182,2009
22076,"Canal de Berdún",396,215,181,2010
22076,"Canal de Berdún",382,208,174,2011
22076,"Canal de Berdún",365,203,162,2012
22076,"Canal de Berdún",385,209,176,2013
