"cod","mun","total","hombres","mujeres","date"
22143,"Laspaúles",284,156,128,1998
22143,"Laspaúles",289,157,132,1999
22143,"Laspaúles",290,159,131,2000
22143,"Laspaúles",283,158,125,2001
22143,"Laspaúles",288,159,129,2002
22143,"Laspaúles",284,158,126,2003
22143,"Laspaúles",277,156,121,2004
22143,"Laspaúles",282,160,122,2005
22143,"Laspaúles",281,160,121,2006
22143,"Laspaúles",287,162,125,2007
22143,"Laspaúles",309,181,128,2008
22143,"Laspaúles",309,184,125,2009
22143,"Laspaúles",297,170,127,2010
22143,"Laspaúles",302,171,131,2011
22143,"Laspaúles",322,184,138,2012
22143,"Laspaúles",316,186,130,2013
