"cod","mun","total","hombres","mujeres","date"
22156,"Monflorite-Lascasas",192,105,87,1998
22156,"Monflorite-Lascasas",193,106,87,1999
22156,"Monflorite-Lascasas",201,110,91,2000
22156,"Monflorite-Lascasas",200,111,89,2001
22156,"Monflorite-Lascasas",213,119,94,2002
22156,"Monflorite-Lascasas",207,120,87,2003
22156,"Monflorite-Lascasas",217,123,94,2004
22156,"Monflorite-Lascasas",229,130,99,2005
22156,"Monflorite-Lascasas",240,135,105,2006
22156,"Monflorite-Lascasas",267,152,115,2007
22156,"Monflorite-Lascasas",281,157,124,2008
22156,"Monflorite-Lascasas",296,164,132,2009
22156,"Monflorite-Lascasas",312,167,145,2010
22156,"Monflorite-Lascasas",315,168,147,2011
22156,"Monflorite-Lascasas",301,167,134,2012
22156,"Monflorite-Lascasas",304,165,139,2013
