"cod","mun","total","hombres","mujeres","date"
44246,"Valderrobres",1914,985,929,1998
44246,"Valderrobres",1880,968,912,1999
44246,"Valderrobres",1845,952,893,2000
44246,"Valderrobres",1889,987,902,2001
44246,"Valderrobres",1945,1023,922,2002
44246,"Valderrobres",2018,1074,944,2003
44246,"Valderrobres",2048,1101,947,2004
44246,"Valderrobres",2083,1118,965,2005
44246,"Valderrobres",2142,1156,986,2006
44246,"Valderrobres",2189,1186,1003,2007
44246,"Valderrobres",2242,1210,1032,2008
44246,"Valderrobres",2285,1207,1078,2009
44246,"Valderrobres",2290,1196,1094,2010
44246,"Valderrobres",2303,1203,1100,2011
44246,"Valderrobres",2335,1210,1125,2012
44246,"Valderrobres",2310,1190,1120,2013
