"cod","mun","total","hombres","mujeres","date"
44211,"Segura de los Baños",52,27,25,1998
44211,"Segura de los Baños",52,27,25,1999
44211,"Segura de los Baños",50,25,25,2000
44211,"Segura de los Baños",47,22,25,2001
44211,"Segura de los Baños",48,24,24,2002
44211,"Segura de los Baños",43,22,21,2003
44211,"Segura de los Baños",39,21,18,2004
44211,"Segura de los Baños",36,22,14,2005
44211,"Segura de los Baños",39,25,14,2006
44211,"Segura de los Baños",39,26,13,2007
44211,"Segura de los Baños",39,26,13,2008
44211,"Segura de los Baños",40,26,14,2009
44211,"Segura de los Baños",40,27,13,2010
44211,"Segura de los Baños",39,25,14,2011
44211,"Segura de los Baños",40,25,15,2012
44211,"Segura de los Baños",40,25,15,2013
