"cod","mun","total","hombres","mujeres","date"
22209,"Santa Cruz de la Serós",155,89,66,1998
22209,"Santa Cruz de la Serós",152,87,65,1999
22209,"Santa Cruz de la Serós",139,80,59,2000
22209,"Santa Cruz de la Serós",145,86,59,2001
22209,"Santa Cruz de la Serós",149,87,62,2002
22209,"Santa Cruz de la Serós",164,95,69,2003
22209,"Santa Cruz de la Serós",161,93,68,2004
22209,"Santa Cruz de la Serós",151,90,61,2005
22209,"Santa Cruz de la Serós",148,89,59,2006
22209,"Santa Cruz de la Serós",145,87,58,2007
22209,"Santa Cruz de la Serós",143,87,56,2008
22209,"Santa Cruz de la Serós",140,85,55,2009
22209,"Santa Cruz de la Serós",136,84,52,2010
22209,"Santa Cruz de la Serós",189,108,81,2011
22209,"Santa Cruz de la Serós",194,109,85,2012
22209,"Santa Cruz de la Serós",191,110,81,2013
