"cod","mun","total","hombres","mujeres","date"
50188,"Nombrevilla",33,15,18,1998
50188,"Nombrevilla",35,16,19,1999
50188,"Nombrevilla",66,39,27,2000
50188,"Nombrevilla",68,39,29,2001
50188,"Nombrevilla",64,37,27,2002
50188,"Nombrevilla",55,31,24,2003
50188,"Nombrevilla",50,28,22,2004
50188,"Nombrevilla",46,25,21,2005
50188,"Nombrevilla",46,25,21,2006
50188,"Nombrevilla",39,22,17,2007
50188,"Nombrevilla",38,21,17,2008
50188,"Nombrevilla",36,21,15,2009
50188,"Nombrevilla",35,20,15,2010
50188,"Nombrevilla",38,21,17,2011
50188,"Nombrevilla",35,20,15,2012
50188,"Nombrevilla",34,20,14,2013
