"cod","mun","total","hombres","mujeres","date"
50005,"Aguilón",267,131,136,1998
50005,"Aguilón",277,135,142,1999
50005,"Aguilón",276,133,143,2000
50005,"Aguilón",289,141,148,2001
50005,"Aguilón",295,145,150,2002
50005,"Aguilón",293,143,150,2003
50005,"Aguilón",290,142,148,2004
50005,"Aguilón",280,139,141,2005
50005,"Aguilón",274,140,134,2006
50005,"Aguilón",279,140,139,2007
50005,"Aguilón",259,129,130,2008
50005,"Aguilón",256,133,123,2009
50005,"Aguilón",250,131,119,2010
50005,"Aguilón",258,135,123,2011
50005,"Aguilón",254,134,120,2012
50005,"Aguilón",252,133,119,2013
