"cod","mun","total","hombres","mujeres","date"
22001,"Abiego",290,147,143,1998
22001,"Abiego",290,147,143,1999
22001,"Abiego",292,145,147,2000
22001,"Abiego",298,149,149,2001
22001,"Abiego",291,144,147,2002
22001,"Abiego",284,143,141,2003
22001,"Abiego",288,149,139,2004
22001,"Abiego",277,150,127,2005
22001,"Abiego",288,155,133,2006
22001,"Abiego",292,159,133,2007
22001,"Abiego",288,157,131,2008
22001,"Abiego",286,153,133,2009
22001,"Abiego",281,148,133,2010
22001,"Abiego",280,148,132,2011
22001,"Abiego",277,146,131,2012
22001,"Abiego",279,144,135,2013
