"cod","mun","total","hombres","mujeres","date"
50120,"Godojos",71,35,36,1998
50120,"Godojos",71,35,36,1999
50120,"Godojos",68,33,35,2000
50120,"Godojos",70,33,37,2001
50120,"Godojos",70,34,36,2002
50120,"Godojos",66,33,33,2003
50120,"Godojos",60,29,31,2004
50120,"Godojos",59,28,31,2005
50120,"Godojos",57,29,28,2006
50120,"Godojos",55,28,27,2007
50120,"Godojos",54,28,26,2008
50120,"Godojos",52,27,25,2009
50120,"Godojos",46,25,21,2010
50120,"Godojos",44,23,21,2011
50120,"Godojos",43,22,21,2012
50120,"Godojos",39,21,18,2013
