"cod","mun","total","hombres","mujeres","date"
44145,"Mas de las Matas",1478,750,728,1998
44145,"Mas de las Matas",1483,755,728,1999
44145,"Mas de las Matas",1488,754,734,2000
44145,"Mas de las Matas",1469,750,719,2001
44145,"Mas de las Matas",1448,742,706,2002
44145,"Mas de las Matas",1452,744,708,2003
44145,"Mas de las Matas",1446,742,704,2004
44145,"Mas de las Matas",1440,745,695,2005
44145,"Mas de las Matas",1450,750,700,2006
44145,"Mas de las Matas",1462,757,705,2007
44145,"Mas de las Matas",1445,745,700,2008
44145,"Mas de las Matas",1436,750,686,2009
44145,"Mas de las Matas",1415,731,684,2010
44145,"Mas de las Matas",1387,721,666,2011
44145,"Mas de las Matas",1360,706,654,2012
44145,"Mas de las Matas",1349,701,648,2013
