"cod","mun","total","hombres","mujeres","date"
50245,"Sigüés",181,96,85,1998
50245,"Sigüés",178,94,84,1999
50245,"Sigüés",187,94,93,2000
50245,"Sigüés",188,95,93,2001
50245,"Sigüés",180,93,87,2002
50245,"Sigüés",174,90,84,2003
50245,"Sigüés",172,88,84,2004
50245,"Sigüés",167,86,81,2005
50245,"Sigüés",154,80,74,2006
50245,"Sigüés",147,78,69,2007
50245,"Sigüés",138,74,64,2008
50245,"Sigüés",137,73,64,2009
50245,"Sigüés",132,71,61,2010
50245,"Sigüés",131,70,61,2011
50245,"Sigüés",121,66,55,2012
50245,"Sigüés",113,63,50,2013
