"cod","mun","total","hombres","mujeres","date"
50109,"Frago (El)",99,61,38,1998
50109,"Frago (El)",96,59,37,1999
50109,"Frago (El)",122,75,47,2000
50109,"Frago (El)",139,83,56,2001
50109,"Frago (El)",134,80,54,2002
50109,"Frago (El)",124,75,49,2003
50109,"Frago (El)",119,71,48,2004
50109,"Frago (El)",125,74,51,2005
50109,"Frago (El)",127,75,52,2006
50109,"Frago (El)",115,70,45,2007
50109,"Frago (El)",118,72,46,2008
50109,"Frago (El)",115,69,46,2009
50109,"Frago (El)",106,62,44,2010
50109,"Frago (El)",107,64,43,2011
50109,"Frago (El)",109,66,43,2012
50109,"Frago (El)",105,63,42,2013
