"cod","mun","total","hombres","mujeres","date"
22903,"San Miguel del Cinca",903,473,430,1998
22903,"San Miguel del Cinca",910,471,439,1999
22903,"San Miguel del Cinca",915,473,442,2000
22903,"San Miguel del Cinca",919,478,441,2001
22903,"San Miguel del Cinca",905,475,430,2002
22903,"San Miguel del Cinca",876,466,410,2003
22903,"San Miguel del Cinca",873,459,414,2004
22903,"San Miguel del Cinca",878,455,423,2005
22903,"San Miguel del Cinca",854,442,412,2006
22903,"San Miguel del Cinca",849,437,412,2007
22903,"San Miguel del Cinca",865,441,424,2008
22903,"San Miguel del Cinca",853,438,415,2009
22903,"San Miguel del Cinca",848,433,415,2010
22903,"San Miguel del Cinca",849,431,418,2011
22903,"San Miguel del Cinca",849,433,416,2012
22903,"San Miguel del Cinca",854,431,423,2013
