"cod","mun","total","hombres","mujeres","date"
22170,"Panticosa",647,324,323,1998
22170,"Panticosa",668,338,330,1999
22170,"Panticosa",709,356,353,2000
22170,"Panticosa",728,369,359,2001
22170,"Panticosa",726,374,352,2002
22170,"Panticosa",731,370,361,2003
22170,"Panticosa",718,362,356,2004
22170,"Panticosa",731,370,361,2005
22170,"Panticosa",740,376,364,2006
22170,"Panticosa",776,392,384,2007
22170,"Panticosa",837,425,412,2008
22170,"Panticosa",832,422,410,2009
22170,"Panticosa",819,412,407,2010
22170,"Panticosa",820,422,398,2011
22170,"Panticosa",790,407,383,2012
22170,"Panticosa",765,395,370,2013
