"cod","mun","total","hombres","mujeres","date"
22129,"Isábena",257,132,125,1998
22129,"Isábena",255,130,125,1999
22129,"Isábena",253,130,123,2000
22129,"Isábena",254,131,123,2001
22129,"Isábena",274,142,132,2002
22129,"Isábena",282,146,136,2003
22129,"Isábena",278,149,129,2004
22129,"Isábena",281,145,136,2005
22129,"Isábena",302,163,139,2006
22129,"Isábena",293,157,136,2007
22129,"Isábena",320,170,150,2008
22129,"Isábena",327,179,148,2009
22129,"Isábena",313,168,145,2010
22129,"Isábena",305,166,139,2011
22129,"Isábena",307,167,140,2012
22129,"Isábena",297,155,142,2013
