"cod","mun","total","hombres","mujeres","date"
50075,"Castejón de Alarba",122,67,55,1998
50075,"Castejón de Alarba",118,65,53,1999
50075,"Castejón de Alarba",116,64,52,2000
50075,"Castejón de Alarba",112,60,52,2001
50075,"Castejón de Alarba",106,57,49,2002
50075,"Castejón de Alarba",101,55,46,2003
50075,"Castejón de Alarba",98,53,45,2004
50075,"Castejón de Alarba",99,52,47,2005
50075,"Castejón de Alarba",104,53,51,2006
50075,"Castejón de Alarba",107,57,50,2007
50075,"Castejón de Alarba",104,56,48,2008
50075,"Castejón de Alarba",107,58,49,2009
50075,"Castejón de Alarba",98,54,44,2010
50075,"Castejón de Alarba",97,55,42,2011
50075,"Castejón de Alarba",95,55,40,2012
50075,"Castejón de Alarba",87,50,37,2013
