"cod","mun","total","hombres","mujeres","date"
44042,"Blancas",196,104,92,1998
44042,"Blancas",192,100,92,1999
44042,"Blancas",183,100,83,2000
44042,"Blancas",178,97,81,2001
44042,"Blancas",181,101,80,2002
44042,"Blancas",178,103,75,2003
44042,"Blancas",171,96,75,2004
44042,"Blancas",174,100,74,2005
44042,"Blancas",173,100,73,2006
44042,"Blancas",168,96,72,2007
44042,"Blancas",162,96,66,2008
44042,"Blancas",159,94,65,2009
44042,"Blancas",166,98,68,2010
44042,"Blancas",154,89,65,2011
44042,"Blancas",158,92,66,2012
44042,"Blancas",157,89,68,2013
