"cod","mun","total","hombres","mujeres","date"
44153,"Monreal del Campo",2301,1144,1157,1998
44153,"Monreal del Campo",2318,1149,1169,1999
44153,"Monreal del Campo",2311,1149,1162,2000
44153,"Monreal del Campo",2350,1171,1179,2001
44153,"Monreal del Campo",2382,1186,1196,2002
44153,"Monreal del Campo",2408,1203,1205,2003
44153,"Monreal del Campo",2391,1187,1204,2004
44153,"Monreal del Campo",2480,1256,1224,2005
44153,"Monreal del Campo",2558,1291,1267,2006
44153,"Monreal del Campo",2652,1333,1319,2007
44153,"Monreal del Campo",2766,1375,1391,2008
44153,"Monreal del Campo",2744,1369,1375,2009
44153,"Monreal del Campo",2765,1377,1388,2010
44153,"Monreal del Campo",2768,1384,1384,2011
44153,"Monreal del Campo",2709,1351,1358,2012
44153,"Monreal del Campo",2680,1336,1344,2013
