"cod","mun","total","hombres","mujeres","date"
22047,"Banastás",177,94,83,1998
22047,"Banastás",182,96,86,1999
22047,"Banastás",190,101,89,2000
22047,"Banastás",195,101,94,2001
22047,"Banastás",192,100,92,2002
22047,"Banastás",215,110,105,2003
22047,"Banastás",238,124,114,2004
22047,"Banastás",241,126,115,2005
22047,"Banastás",239,126,113,2006
22047,"Banastás",249,130,119,2007
22047,"Banastás",264,140,124,2008
22047,"Banastás",268,146,122,2009
22047,"Banastás",270,144,126,2010
22047,"Banastás",283,147,136,2011
22047,"Banastás",286,151,135,2012
22047,"Banastás",297,157,140,2013
