"cod","mun","total","hombres","mujeres","date"
22177,"Perarrúa",135,65,70,1998
22177,"Perarrúa",128,63,65,1999
22177,"Perarrúa",127,62,65,2000
22177,"Perarrúa",124,61,63,2001
22177,"Perarrúa",122,61,61,2002
22177,"Perarrúa",124,60,64,2003
22177,"Perarrúa",123,59,64,2004
22177,"Perarrúa",117,58,59,2005
22177,"Perarrúa",110,52,58,2006
22177,"Perarrúa",105,49,56,2007
22177,"Perarrúa",99,48,51,2008
22177,"Perarrúa",98,49,49,2009
22177,"Perarrúa",112,56,56,2010
22177,"Perarrúa",112,60,52,2011
22177,"Perarrúa",109,61,48,2012
22177,"Perarrúa",107,59,48,2013
