"cod","mun","total","hombres","mujeres","date"
50091,"Cuerlas (Las)",101,52,49,1998
50091,"Cuerlas (Las)",97,49,48,1999
50091,"Cuerlas (Las)",97,48,49,2000
50091,"Cuerlas (Las)",94,48,46,2001
50091,"Cuerlas (Las)",95,48,47,2002
50091,"Cuerlas (Las)",100,51,49,2003
50091,"Cuerlas (Las)",95,47,48,2004
50091,"Cuerlas (Las)",92,45,47,2005
50091,"Cuerlas (Las)",85,42,43,2006
50091,"Cuerlas (Las)",75,35,40,2007
50091,"Cuerlas (Las)",69,33,36,2008
50091,"Cuerlas (Las)",68,34,34,2009
50091,"Cuerlas (Las)",66,33,33,2010
50091,"Cuerlas (Las)",62,31,31,2011
50091,"Cuerlas (Las)",55,28,27,2012
50091,"Cuerlas (Las)",52,27,25,2013
