"cod","mun","total","hombres","mujeres","date"
22078,"Canfranc",526,290,236,1998
22078,"Canfranc",526,290,236,1999
22078,"Canfranc",531,292,239,2000
22078,"Canfranc",538,298,240,2001
22078,"Canfranc",531,297,234,2002
22078,"Canfranc",532,292,240,2003
22078,"Canfranc",564,318,246,2004
22078,"Canfranc",611,346,265,2005
22078,"Canfranc",678,389,289,2006
22078,"Canfranc",672,376,296,2007
22078,"Canfranc",648,363,285,2008
22078,"Canfranc",625,343,282,2009
22078,"Canfranc",624,343,281,2010
22078,"Canfranc",620,341,279,2011
22078,"Canfranc",599,338,261,2012
22078,"Canfranc",572,327,245,2013
