"cod","mun","total","hombres","mujeres","date"
22043,"Baélls",157,89,68,1998
22043,"Baélls",153,87,66,1999
22043,"Baélls",153,85,68,2000
22043,"Baélls",147,81,66,2001
22043,"Baélls",142,78,64,2002
22043,"Baélls",135,77,58,2003
22043,"Baélls",134,78,56,2004
22043,"Baélls",128,74,54,2005
22043,"Baells",125,73,52,2006
22043,"Baélls",129,81,48,2007
22043,"Baélls",124,77,47,2008
22043,"Baélls",119,71,48,2009
22043,"Baélls",120,69,51,2010
22043,"Baélls",114,66,48,2011
22043,"Baélls",123,70,53,2012
22043,"Baélls",109,61,48,2013
