"cod","mun","total","hombres","mujeres","date"
44023,"Allueva",14,9,5,1998
44023,"Allueva",13,8,5,1999
44023,"Allueva",16,11,5,2000
44023,"Allueva",16,11,5,2001
44023,"Allueva",15,10,5,2002
44023,"Allueva",14,10,4,2003
44023,"Allueva",13,11,2,2004
44023,"Allueva",11,10,1,2005
44023,"Allueva",12,10,2,2006
44023,"Allueva",13,11,2,2007
44023,"Allueva",15,10,5,2008
44023,"Allueva",15,10,5,2009
44023,"Allueva",15,10,5,2010
44023,"Allueva",23,14,9,2011
44023,"Allueva",21,12,9,2012
44023,"Allueva",15,10,5,2013
