"cod","mun","total","hombres","mujeres","date"
44142,"Maicas",25,13,12,1998
44142,"Maicas",31,15,16,1999
44142,"Maicas",35,15,20,2000
44142,"Maicas",41,20,21,2001
44142,"Maicas",42,21,21,2002
44142,"Maicas",39,19,20,2003
44142,"Maicas",39,19,20,2004
44142,"Maicas",39,20,19,2005
44142,"Maicas",36,18,18,2006
44142,"Maicas",36,18,18,2007
44142,"Maicas",38,21,17,2008
44142,"Maicas",37,19,18,2009
44142,"Maicas",42,22,20,2010
44142,"Maicas",39,20,19,2011
44142,"Maicas",38,19,19,2012
44142,"Maicas",36,19,17,2013
