"cod","mun","total","hombres","mujeres","date"
50080,"Cerveruela",6,5,1,1998
50080,"Cerveruela",6,5,1,1999
50080,"Cerveruela",14,12,2,2000
50080,"Cerveruela",26,22,4,2001
50080,"Cerveruela",25,19,6,2002
50080,"Cerveruela",25,19,6,2003
50080,"Cerveruela",29,23,6,2004
50080,"Cerveruela",34,23,11,2005
50080,"Cerveruela",35,22,13,2006
50080,"Cerveruela",38,24,14,2007
50080,"Cerveruela",41,28,13,2008
50080,"Cerveruela",41,27,14,2009
50080,"Cerveruela",41,28,13,2010
50080,"Cerveruela",46,29,17,2011
50080,"Cerveruela",41,26,15,2012
50080,"Cerveruela",42,27,15,2013
